,index,date,caption,comments,likes
182,182,2019-07-10 21:06:35,"The long awaited giveaway is here! 🌙 To celebrate our 1000+ followers and our first year anniversary, I have specially and intuitively chosen 2 giveaway items to be won! •

The giveaway items are:
1. Labradorite free form (blue flash)
2. Rainbow Fluorite tower (dark-colored)

To enter, simply:
1. Follow my Instagram account; @illa_nocte 
2. Like this photo
3. Tag 1 friend in the comments (1 comment = 1 entry, you can tag as many unique accounts as you like) 
4. Let me know which item you want to win! •
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
Details:
- Only open to accounts based in Singapore.
- The 2 winners will be randomly selected.
- Giveaway ends on Wednesday, 17 July 2019, 7pm. •

Lastly, lots of magick and good luck! 🔮🖤✨",676,409
183,183,2019-07-04 16:16:16,"[ALL SOLD] Truth be told... I would have kept each and every piece shown here for my own collection! But I also believe in sharing — crystals are meant for sharing 🖤 All these magnificent labradorite palm stones pictured here are from Madagascar and 100% hand picked by me with lots of love and magick. •
Labradorites with purple and pink flashes are certainly not easy to come by! This means I’ve spent some time curating these; scouring bags and bags of them. •
I hope you’re ready for them! Because they are, for you ✨
Dropping this Sunday (07/07), 3pm.",26,153
184,184,2019-06-27 21:40:06,"[SOLD] What do you think of a small collection launch for Lodolite towers this Sunday! I’ve finally got around to photographing the pieces I have and totally enjoyed getting mesmerised by all these interesting textures inside! ✨ •
Lodolite go by many other names like Garden/Scenic Quartz, etc but what they are, are quartz with many unique inclusions in them! They occur in so many types and colors, such that no two pieces are the same 🖤
•
Keep your eyes peeled! This Sunday, 30th June, 3pm.",4,99
185,185,2019-06-05 17:23:18,"Anyone else obsessed with crystal hearts? This heart shaped crystal cluster is still available on the website and it’s waiting for the right person to come along 🤩🖤
•
On a side note, I have so many new stocks and I can’t wait to show you all everything✨ Do come down to my next pop up outside SOTA, 21-23 June, 1-9pm! 🔮",19,285
186,186,2019-05-28 13:59:05,"UPDATE:SOLD! I absolutely love this sunset sodalite pendant! The contrast with orange and blue is just so refreshing and makes me do a little happy dance whenever I look at it 🤣🧡💙
•
Sunset sodalite is a stone of creativity! It also enhances positive energies and gives you clarity of mind to express yourself ✨ DM to purchase 🙏",3,101
187,187,2019-05-25 16:14:59,"I wanted to release this tree of life pendant on a website update but I couldn’t wait so it was for sale on the pop up @ SOTA last week! I’ve already sold some so I’ll upload the remaining pieces on the website this week! Pictured here is mixed tourmalines❗️✨✨ If you’re a fan of rose quartz, smoky quartz and blue lace agates, don’t miss out! 😜",4,101
188,188,2019-05-21 22:28:04,"Thank you everyone who came down to check out my second pop up!!!! I had loads of fun and although the 3 days are extremely tiring, it is probably the most fulfilling event of the year 💜 I’m so happy to meet new and familiar faces and I can’t wait for what’s to come next! One thing for sure.... THERE WILL BE MORE CRYSTALS TO COME!!!!! 🔮🖤 Stay tuned!!!! The magic doesn’t end here 🧝🏻‍♀️✨
•
Special thanks to @fleawhere for having me and @crystomania for being generous with all your booth set up tips! Not forgetting my family for coming down to support me physically and emotionally❗️",16,228
189,189,2019-05-15 12:24:07,"I don’t know about you but I’m so THRILLED to be having my second pop-up this coming Friday to Sunday! I’ll be at SOTA from 17-19 May, 1-9pm✨ There will be lots of crystal goodies not shown on my Instagram so I hope to see you there! 💕🤩",14,178
190,190,2019-05-06 16:17:37,"Thank you to everyone who supported my birthday collection shop update yesterday! If you haven’t checked these babies out yet... these are Chevron Amethyst hearts! I have other crystals like Lepidolite slabs (only 3 left!) on the website too 🙆🏼‍♀️ Quote “23BABY” for FREE registered shipping* on orders above $50! •
*Payment to be made via Paynow/Paylah! ✨💜",1,111
191,191,2019-04-25 18:13:15,"Let’s bring some energy back into our lives!💥 We’re almost 1/3 done with 2019 and I think we all need some motivation to push through. Carnelian is an excellent crystal for vitality, confidence and even creativity! New pieces are up on the website including this dish that’s perfect for your trinkets — check them out if you haven’t! 🧡✨",7,84
192,192,2019-04-14 15:52:02,So excited to announce the new arrivals on the website! These are Azurite Malachite clusters 💙💚 I have also restocked some beautiful rainbow fluorites that are hand picked by me! Check them out on the website—link is in the bio ✨ Happy Sunday!,6,132
193,193,2019-04-13 12:06:52,"I want to get to know you all better! Instagram has become a place that is purely visual and much of our interactions remain superficial. I crave genuine connections (we all should!) and I want to slowly get to know the people whom I share the love of crystals with—YOU! •

For a start: tell me your horoscope, your favorite color and some of your favorite emojis! •

As for me, I’m a Gemini baby and I love dark purple!🔮✨🖤🌙 Leave your comment below and we’ll see how many we can get!!!",40,101
194,194,2019-04-07 16:12:15,If you have yet to find your magic stone... here’s plenty! I’ve updated the website with lots of flashy spectrolites! Most of the pink and purple flashes are sold but there are others that you might connect with ✨🔮 Check out the website now—link in bio!,3,99
195,195,2019-04-04 21:52:35,Happy Thursday! I’ll be listing all the labradorite pendants that you see here—stay tuned! The weekend is almost here 🧝🏻‍♀️✨,2,115
196,196,2019-04-01 19:27:11,"Love a deep striking beauty like this one! This piece is sold but I still have 2 more labradorite points on the website! 😇 I haven’t been able to put out new products on the website because I have been overwhelmed in school but more importantly, I have been thinking and recalibrating what I want to achieve with this brand. Before I started this, I have tons of ideas and concepts I wanted to execute, but much like real life, not everything goes as planned! I am looking into creating more original products and offering new crystals that I have never brought in before. I hope that everyone will be on board this journey with me and that we continue to grow together! Know that all progress, no matter how small and insignificant, is still progress. Keep charging! 🖤✨",9,127
197,197,2019-03-24 22:32:37,It’s Monday again tomorrow but I’m here to chase away your Monday Blues! I’ve listed some opalite unicorns and labradorite points 💙✨ Do check them out on my website! Link in bio 😇,18,137
198,198,2019-03-18 18:30:12,"#Finally! These pendulums that I’ve been wanting to have on the website are listed! I love this design and plan to make this a permanent product on the website for anyone who might want to try pendulum dousing for healing. Also, the pendulum point is detachable and you can also wear as a necklace if that’s more your thing! Hope your Monday went well! 🖤",13,137
199,199,2019-03-11 21:18:05,"These rainbow fluorites are just too yummy! As always, these are carefully selected and hand picked by me 💜💚 They are medium sized weighing from 200 to 300 grams each! I have never brought in such sizes before but I think it’s time for better and bigger crystals❗️ Check out the new collection! Link in bio 👁",14,139
200,200,2019-03-06 19:16:14,"Stunning teardrop Garnet ring in sterling silver. It is adjustable and perfect for anyone who sets their eye on it. Available for purchase! Link in bio or DM for more ❤️
.
.
.
“Fire in her bones, honey in her soul. She’s sweet when she has to be, and fierce when she needs to be.”",14,205
201,201,2019-03-01 22:06:15,"Happy weekend everyone! ✨ I hope all of you managed to get through the week 🙈 Don’t forget to take some time out for yourself and do the things you love. Go read that book you’ve been wanting to, cafe hop, take a stroll at the park or simply stay home and netflix❗️I know I’ll be home studying for exams and having sweet dreams about these Agate geodes 😍",2,93
202,202,2019-02-09 20:37:12,The 3 rings that I’ve curated for Valentine’s Day is finally listed on the website! I’ve included a special deal for these rings too 🙈 Check them out now — link in bio! 💖,12,314
203,203,2019-02-08 21:12:58,Valentine’s day is round the corner 😍 I’ll be having limited pieces of this velvet choker! You’ll be able to opt for a silver chain instead ❤️ I have just started a new school semester so please be patient with me!,9,81
204,204,2019-01-23 21:13:18,"I have 5 stunning Clear Quartz pyramids still available on my website! Clear Quartz are known as the “Master Healer” and has high vibrations. Better yet, pyramids amplify and focus the energy of one’s intentions — the perfect crystal to begin your 2019! Get shopping! Link in bio 🥰",4,109
205,205,2019-01-19 16:11:03,"My website is now live! 💜🌙 To celebrate, use “NOCTE19” for 10% off orders with minimum spending of $30! Link is in bio! 😘",9,104
206,206,2019-01-08 21:56:16,"I received the two decks of tarot cards I ordered off Amazon late December and it’s already here! Totally didn’t expect it to come so quick and it certainly made my day 🤩 In other news, I have something exciting to share with you this Friday (11/01) — keep your eyes peeled! 👁🔮🌙",11,103
207,207,2018-12-28 21:12:49,"2018 has been a great year for me! I took a chance on myself (so important!) to start up illa nocte 🤣 I’ve always been someone who has many ideas but find it hard to commit from start to end (I blame it on being a Gemini 😜). BUT I’m so glad I pulled through! I know 2019 is going to be amazing 🖤 Even though what I have with this brand now may not be 100% what I have envisioned but I am staying true to myself and am growing constantly. Here’s to more positivity, good vibes and magick! ✨🔮",11,164
208,208,2018-12-22 19:49:53,"Bringing you all the curated crystal towers that I had spent several hours sourcing and choosing! I am extremely picky with my crystals so know that quality and aesthetics are assured 😆 Pictured here are rose quartz, obsidian, labradorites, amethyst, ametrine and rainbow fluorite! DM me now to purchase 💜",12,132
209,209,2018-12-17 21:18:02,"Our first giveaway for Christmas! Are you excited???? 😈🎅🏻 HOW TO WIN:

1. Follow @illa_nocte
2. Comment and tag 2 people 
whom you think will like our products!
3. And..you're done! ⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀ *Winner will be randomly picked!
*Giveaway ends 21 December 2018, 12 midnight! 
Good luck! ✨",59,212
210,210,2018-12-16 21:52:17,"These glass dome displays arrived at my doorstep this week and I’m so excited! They’re available in 13cm and 15cm base — I only have 2 pieces each! The best part is that they come with lights ✨ They’re going $23 and $25 respectively, with batteries included! 💜",4,94
211,211,2018-12-13 21:48:38,This pair of intricate Amethyst earrings are up on my Carousell! Love the deep purple 💜 Link is in my bio! ✨,1,67
212,212,2018-12-05 21:34:15,"Pyrite and herkimer diamond is such a great pairing! A truly bold and statement pendant 🔥🙀 Available now, DM to claim! One piece only, handpicked by me 🖤",3,120
213,213,2018-12-01 21:28:38,Some sneaks for a shop update! Expect handpicked crystal points and more 🙊 Can’t wait to share my first Christmas and the coming 2019 with all of you! 💯,7,167
214,214,2018-11-29 21:04:45,"UPDATE: SOLD! Remember when I said I’ve decided to keep the Marquise cut fluorite pendant, I’ve only done so after I found another! This beautiful 925 silver piece feature the same Marquise cut but with a different hand engraved pattern 😍 It is also much clearer and the color shows up really well! It’s available for sale so dm me if it caught your eye! ✨",6,83
215,215,2018-11-25 21:14:29,Thank you all for the support during my Black Friday sales! I am a few days away to my school holidays and therefore would be able to devote my time fully to illa nocte for 1-2 months 🤣 Here’s to more crystals and jewelry! I am also working hard to source and curate for more unique items 💜✨,5,138
216,216,2018-11-22 18:57:32,"I managed to snap a shot in this perfect lighting at @canvassingapore @sunsetpasar! The atmosphere was so amazing and magical ✨💜 This cute fluorite tumbled ring is still available! if you want to adopt it, do DM me‼️",4,77
217,217,2018-11-19 22:23:58,"A huge thank you to everyone who came down for illa nocte’s very first pop up! I’m so eternally grateful, and my heart is still full. It has been my dream to do something that I love and I really enjoy meeting everyone of you! 🙆🏼‍♀️ There will definitely be more and I look forward to bringing you more magical crystals and jewelry 🌙🖤
•
Also, special thanks to @ccrxyst! It’s been such a great experience and I will always cherish this beautiful memory ✨ Thank you to @canvassingapore @sunsetpasar for hosting us too! We will be back for more 😻",9,112
218,218,2018-11-16 18:35:42,"IT’S TOMORROW‼️✨ Honestly, it’s no longer about what crystal or jewelry you’ll be getting at our pop-up but how many!!!! 😈 Everything that’s still available on my Instagram and Carousell will probably be at the pop-up! 🙀🙀 (Yes, that’s a whole lot) •
If there’s anything that you’re looking for in particular, just ask me! I won’t bite 🤣 There’s too many jewelry to display but I will bring them all, just ask 💜 See you all 💯",4,77
219,219,2018-11-14 21:23:30,Literally 3 days to our pop-up‼️🌙 This is a green flash labradorite pendant and it’s giving me the witchy vibes 🤣 Gonna look great with a metal choker or a long chain necklace! 😈,1,63
220,220,2018-11-12 18:04:09,"It’s officially 5 days to illa nocte’s first ever pop-up! I’m so excited to meet all of you and to share our love for crystals and jewelry 🙀🔮 Come on down to join the magic🌙
•
Address: 20 Upper Circular Rd, #B1-01/06 The Riverwalk, Singapore 058416",4,72
221,221,2018-11-09 23:02:23,"Get 10% off at our upcoming pop up when you spend $30 and above on our regular items! All you have to do is follow both @illa_nocte and @ccrxyst, it’s that simple! •
Come on down to @sunsetpasar @canvassingapore on 17th November 2018, 1 to 9pm to shop tons of jewelry and crystals 💜 There will be more sales and clearance items! See you at our first pop up‼️ ✨",3,60
222,222,2018-11-06 20:22:51,"I’ve got something to confess 🙀 This hand carved fluorite pendant right here... I’M KEEPING IT 🤣 I love sourcing and curating unique pieces for all of you but sometimes I just want to keep everything! I definitely caved in with this one!
•
Do look forward to more 925 silver one-of-a-kind jewelry pieces that I will be releasing at the pop up 💜 Some of the stones are pyrite, herkimer diamond, rhodochrosite and more‼️",5,82
223,223,2018-11-04 17:54:12,"Come on down to shop crystals and jewelry! Join the magic at Canvas Club on 17 November 2018, 1 to 9pm ✨
•
I have been gathering tons of items to gear up for this upcoming pop up! Hope all of you are ready to shop!!! You can expect prices from as low as $5 🙀
•
This little sphere I’m holding is an Ametrine ball with the prettiest rainbow 🌈",9,258
224,224,2018-11-01 19:56:45,"Handmade opalite chain ring! Such a dainty piece that is very versatile 😼 On a side note, we are SO stoked for our upcoming pop up at @canvassingapore @sunsetpasar 🖤🖤🖤
•
We’re going to have some seriously discounted items that are priced to clear to make way for new crystals and jewelry! 🌙",6,51
225,225,2018-10-29 20:20:39,"Don’t you just love some aura quartz clusters 😻 These will be available at my upcoming pop-up at Canvas Club, 17 November 2018! 🖤 We’re so excited to participate in our first ever pop-up and we’ll be having special discounts for our followers. Stay tuned!",2,78
226,226,2018-10-27 21:48:34,"When I choose love, I choose power. When I choose forgiveness, the world unfolds like spring and love engulfs the soul the way the sea grows hands and holds to bodies. -Segovia Amil •
Tigers eye is an excellent stone to release fears and anxieties. A stone that gives you courage and the strength of mind to overcome anything in your way.
•
Such a magnificent design that resembles a Victorian frame 🖤 So much detail goes into it — just look at that bail! 😩",4,55
227,227,2018-10-24 21:43:18,"I do post a lot of labradorite and that’s because my love for it is not a secret! I think it’s absolutely amazing how it exists in all sorts of colors from blue to orange to purple; the list goes on and it’s insane. I am always in awe and I don’t think I’m ever going to stop collecting them!
•
HOWEVER, this striking piece is for sale! It’s so magical and the colors remind of Halloween vibes 🧡🖤 Add this to your collection or you can even use them as paper weights (talk about fancy!) 👻",8,81
228,228,2018-10-22 21:17:43,"Featuring Brandi with our labradorite web ring! All of our products are one of a kind so if there’s any that you like, do claim it asap or it’s gone forever!!! 🌚✨",8,73
229,229,2018-10-21 21:19:39,UPDATE: SOLD! Always a bittersweet feeling having to part ways 🥀 BUT I know this rainbow moonstone pendant has gone to a beautiful owner with lots of significance and love attached to it! That makes my heart flutter so much 🖤✨,2,78
230,230,2018-10-20 23:41:31,"Finally had some stickers made for illa nocte! I have tons of ideas in my head but I’m not gonna rush it. I shall immerse in the process and enjoy each and every little step; know that it’s okay not to accomplish everything at once 🖤 •
Hope all of you had a great weekend! Make the best out of Sunday tomorrow before we go back to the weekly grind 🧛‍♀️",9,47
231,231,2018-10-18 19:20:15,"That was her magic, 
she could still see the sunset, 
even on those darkest days.
- Atticus • 
While labradorite usually has a dark base color, one could easily spot its mystical iridescence. It is no surprise then, knowing it is also called the stone of magic✨
•
Available for purchase, DM to claim! 💙",3,76
232,232,2018-10-15 20:46:39,"Sometimes we all just need a reminder that we are innately strong and perfectly capable of overcoming anything that may be in our way. Never put all your happiness into a single soul nor in material possessions. I believe Passion is always the answer. Hustle through, manifest great intentions and hopefully with a dash of luck, may we all achieve what our heart desires. 🌙🖤✨",6,54
233,233,2018-10-11 18:18:16,"UPDATE: SOLD! It was her chaos that made her beautiful. - Atticus •
This pear cut faceted pendant is not your every day Amethyst, it is so much more 🖤 With 7 minerals altogether, it forms what you call Super Seven, also known as Sacred Seven! •
Set in 925 sterling silver, this beauty’s enchantment is unparalleled. Lovingly and intuitively hand picked by me 🌙",5,79
234,234,2018-10-09 22:40:32,"I love every part of the packaging process! It’s so therapeutic for me and I get to be all creative 👻
•
I thought about what I could use to bring in some Halloween vibes but turns out, I didn’t need to get anything new. The orange velvet fabric was leftover fabric from my fashion designing days! 🎃 I also had black jute string lying around and tada! All wrapped up into a magical bundle while still being eco-friendly!✨",4,50
235,235,2018-10-07 18:26:59,This magnificent Clear Quartz sphere went to its new lovely home and honestly I’m still thinking about it. The rainbows and colors are insane!!! Definitely what dreams are made of ✨🌈,7,75
236,236,2018-10-04 20:19:12,"You know things are getting serious or lux, when we bust out the red velvet fabric ✨💃🏼 Shop crystals and jewelry now — link in bio!",5,180
237,237,2018-10-02 23:11:07,"Welcoming October with open arms. Apart from December and my birthday month, October has got to be one of my favorite! (gives us an excuse to be spooky everyday) Loving the Halloween vibes already! 🖤🕸🕷
•
The 4 pendants shown above are all different crystals. They’re what I have picked out specially for this month, with more to come! Listed soon on my Carousell 🔮",14,70
238,238,2018-09-29 18:36:58,"I’ve never seen many Sodalite obelisks/points around and even so, nothing really caught my eyes but these — they definitely did. Both has its own character and beauty. I love their individual patterns and colors! 💙🖤
•
Know that I pick items to bring into the shop according to what I would have chosen for myself to add to my collection. That is why my heart aches a little every time they go off to their new homes! 😭
•
PSST, left piece is reserved! ✨",11,86
239,239,2018-09-27 22:23:41,"UPDATE: SOLD! A lovely pair of Dendrite/Dendritic Opal electroplated earrings 🖤 Dendrites are fern-like inclusions of iron, manganese and/or other metallic oxides that create these beautiful patterns! •
1 piece only. Dm to purchase!!! ✨",3,66
240,240,2018-09-25 18:20:31,"Loving the purple and black combination in this picture! The black onyx ring is a fixed size of approximately US 5.5 🖤 Only one piece available! •
DM for more pictures and videos ✨",3,62
241,241,2018-09-23 18:20:23,"This beautiful pair of Amethyst earrings are so regal and dramatic. I love how it commands attention! 👸🏼 Definitely adds to the finishing touches of an outfit — think a simple black dress! 🖤
•
Earrings are listed on my Carousell, link in bio! Hope all of you had an amazing weekend. Blessed be ✨",4,65
242,242,2018-09-22 21:59:18,"New in!!! Really cute Amethyst points 💜 I only have 2 pieces at the moment! DM me to purchase ✨
Hope all of you are having a wonderful day and happy shopping! 🙆🏼‍♀️
•
#crystals #healingcrystals #spiritual #aura #chakra #witch #magick #singapore #shoplocal #supportlocal #etsy #carousellsg #girlboss #entrepreneur #sgblogger #meditation #purple #beautiful #love #happy #illanocte #jewelry #handmade #wicca #amethyst #metaphysical #singaporefashion #singaporeonlineshop #sgshop",17,284
243,243,2018-09-20 18:32:25,"A minty blue labradorite stone set in 925 silver. Such a classic and versatile piece to add to your collection! It shines beautifully like it’s glowing ✨💍
•
Pm me for more pictures and/or to claim it!",1,54
244,244,2018-09-18 18:19:22,"It’s only Tuesday and if you’re feeling sluggish, here’s some lovely ametrine spheres nestled in dried rose petals to give you positive energies 🥀🖤",7,65
245,245,2018-09-15 19:01:20,"Happy Saturday! ✨ The weekends always seem to pass so fast 😩 But, here’s a little something to brighten your day — I have 2 pairs of this Tigers Eye 925 silver earrings and you can take 10% off if you purchase both!!!
•
A great deal especially if you’re looking for matching jewelry pieces for you and your BFF/sister/mother/anyone else! 💕👯‍♀️ Listing is on my Carousell, link in bio!",4,37
246,246,2018-09-13 18:14:33,"I thought I would post something other than crystals and perhaps give a little background information about illa nocte! 🔮
•
“illa nocte” was actually born in 2016 when I had the idea for a metaphysical shop right after graduating from school! However, due to life events getting in the way, things took a back seat and I went on to focus on myself first. It was time that I needed and in hindsight, while I wished I had persisted at illa nocte back then, I knew it was meant to happen this way and for good reasons. Fast forward today, this is me with a re-ignited passion to get illa nocte going! My goal is to build a community with like-minded people to share our love for crystals and jewelry. More importantly, to spread a little magic — stay magical! ✨💜 ————————————————
#crystals #healingcrystals #witch #magic #magick #magical #spiritual #love #witch #happy #beautiful #witchesofinstagram #singaporefashion #etsy #girlboss #entrepreneur #shoplocal #supportlocal #carousellsg #meditation #vibes #energy #singapore #shopping #jewelry #gems #gemstones",13,52
247,247,2018-09-11 22:14:41,"When someone says crystal balls/spheres, this is exactly what I envision! 🔮 What about you? Comment below the type of crystal you think of! ———————————
I’ll be listing a bunch of crystal balls/spheres on my shop — link in bio! Keep a look out for them ✨💜 This piece is so magical that it feels almost as if I’m being transported to another realm 😻
•
•
•
#crystals #labradorite #healingcrystals #crystalballs #magic #magick #witch #witchy #singaporefashion #spiritual #nature #meditation #energy #aura #vibes #beautiful #love #pretty #magical #shoplocal #supportlocal #entrepreneur #girlboss #carousellsg #rosequartz",8,39
248,248,2018-09-10 21:10:41,"The stone of magic 🔮 Labradorite is treasured for its remarkable play of color, known as labradorescence. It is excellent for awakening one’s own intuition and psychic abilities. •
I have just listed this pair of labradorite earrings on my Carousell — link in bio! 💙
•
#crystals #healingcrystals #jewelry #earrings #labradorite #magic #magical #beautiful #pretty #nature #natural #gems #gemstones #love #handmade #supportlocal #shoplocal #girlboss #localbiz #entrepreneur #etsy #carousellsg #witchesofinstagram #singaporefashion #witch #wicca #spiritual #meditation #vibes #instagood",12,62
249,249,2018-09-08 22:15:27,"UPDATE: SOLD! A lovely Rose Quartz point that will be a great addition to your collection! It’s a slim piece with white striped patterns 😻 Available on my Carousell — link in bio!
——————
Today was an amazing day for me! How did your Saturday go? Always set the day right with good intentions and leave the rest up to the Universe 🔮💫
.
.
.
#rosequartz #rose #crystals #gemstones #gems #love #beautiful #pretty #instagood #singapore #healing #healingcrystals #vibes #witch #witchy #spiritual #shoplocal #supportlocal #etsy #positive #girlboss #entrepreneur #carousellsg #singaporefashion #jewelry #meditation #pink #illanocte",8,57
250,250,2018-09-07 14:15:30,"Happy Friday everyone! 💞 This Rose Quartz beauty in 925 silver is still unclaimed! If you would like to view more jewelry and crystals, the link is in my bio 😎 ——————
Or DM/SMS me @ 81218718 for more unreleased goodies!
.
.
.
#rose #rosequartz #crystals #gems #gemstones #earrings #jewelry #love #beautiful #pink #pretty #singapore #sg #shoplocal #supportlocal #etsy #carousell #jewelry #handmade #silver #goodvibes #happy #friday #witchy #spiritual #witchesofinstagram #girlboss #entrepreneur #energy #healing #illanocte",13,64
251,251,2018-09-05 18:07:11,"These few days have been a little rough for me. I have been feeling quite ‘off’ and not in tuned with myself. I just want to remind everybody that these feelings are OK and that we all deserve a small break to recharge and re-energize ourselves! ✨ Something that worked for me is the little things like making your favorite tea or simply breathing in the fresh air from your windows.
———————
Rose Quartz are typically known to be for romance and relationships but they too, can help with stress and tension in the heart! That rainbow inside is just too pretty and soothing to look at 😻 And yes, it’s available! ———————
If you guys might be feeling a tad stressed up lately, know that it will get better! Happy mid week! 💕
.
.
.
#jewelry #rosequartz #rose #crystals #crystal #sphere #ball #crystalball #pink #rainbow #singapore #pretty #beautiful #sg #amazing #etsy #instagood #witchy #spiritual #vibes #goodvibes #wednesday #happy #love #gems #gemstones #girlboss #supportlocal #shoplocal #illanocte",0,64
252,252,2018-09-04 20:58:04,"Many ideas have been on my mind lately for the shop and while I wait for some shipment to come in, I shall focus on some handmade designs that I’ve done and am looking forward to do! ——————
This was one of the designs I made a couple years back when I was still studying fashion. Times have changed but I still hold fond memories over this and so if anyone would like to purchase or better still, customize your own, please feel free to DM me!
——————
This is a choker featuring Onyx and Amethyst beads. The rose connector and charm adds that bit of femininity while still retaining its edge. Pm for more information! 💜🖤 .
.
.
#amethyst #onyx #beads #cross #choker #rosary #jewelry #witchy #vibes #spiritual #nature #natural #crystals #shoplocal #etsy #singapore #sg #necklace #rose #pretty #beautiful #instagood #gems #gemstones #handmade #handmadejewelry #magical #magick #illanocte",10,48
253,253,2018-09-02 15:19:31,"This beauty was recently reserved! A dainty piece of Ethiopian Opal surrounded with Zircon gemstones ✨
————————
It is hard not to share! Wishing everyone a lovely Sunday and positive vibes all around 💕
.
.
.
#crystals #gemstones #opal #singapore #healing #meditation #spiritual #vibes #etsy #instagood #pretty #happy #beautiful #nature #natural #girlboss #celestite #witchy #zircon #sparkly #fiery #love #colorful #flowers #shoplocal #supportlocal #jewelry #rings #ring #illanocte",3,51
254,254,2018-09-01 15:13:36,"I am absolutely in love with this one! 💕This pair of Tiger’s Eye earring has a crescent moon design! For the moon child in you 🌙

Pm for more information!
.
.
.
#crystals #tigerseye #healing #natural #nature #beautiful #pretty #vintage #antique #meditation #vibrations #energy #spiritual #gems #gemstones #jewelry #handmade #handmadejewelry #etsy #shoplocal #supportlocal #singapore #sg #girlboss #happy #goodvibes #instagood #moon #moonchild #illanocte",0,47
255,255,2018-08-31 13:56:11,"Chevron Amethyst is a combination of Amethyst and White Quartz in a v-shaped formation 💜 It is a powerful stone to cleanse your aura and to magnify intentions! ———————
Available on my Carousell, link in bio! ✨
.
.
.
#amethyst #chevronamethyst #crystals #healing #purple #spiritual #cleanse #beautiful #pretty #singapore #shoplocal #supportlocal #girlboss #point #crystalpoint #instagood #happy #nature #natural #jewelry #etsy #gemstones #gems #flowers #meditation #vibrations #energy #positive #vibes #illanocte",4,60
256,256,2018-08-25 19:44:32,"Where do I begin with this beautiful piece?! This pair of amethyst earrings has a butterfly design and totally reminds of the power of 3s! Who else is drawn to things in 3s??? I definitely am! Such a magical number 😻
——————
If this speaks to you, do PM me! I only have 1 piece available 💜 Also, no edits were done to this picture, just all natural sunlight — it’s that amazing!

#crystals #amethyst #healing #singapore #spiritual #meditation #happy #beautiful #shoplocal #instagood #girlboss #womenforwomen #empowering #goodvibes #gems #gemstones #sg #local #etsy #jewelry #earrings #purple #vintage #antique #amazing #gorgeous #illanocte",23,65
257,257,2018-08-24 20:57:20,"The weekends are almost here! Let’s celebrate by having free registered shipping for this pair of handmade cherub earrings with onyx beads! ✨
•
Earrings are hand made by me! I have limited supplies for this and would be discontinued once they’re all sold out 🙀

#earrings #cherub #angel #onyx #beads #jewelry #handmade #shoplocal #singapore #sg #vase #vintage #victorian #crystals #healing #girlboss #spiritual #meditation #vibes #gems #gemstones #handmadejewelry #supportlocal #pretty #beautiful #happy #etsy #fashion #love #illanocte",19,56
258,258,2018-08-22 19:50:07,"Looking for crystals and gemstones jewelry? ILLA NOCTE is based in Singapore! This beautiful crystal point is Fluorite — I’ve always thought purple and green looked amazing together and here we have it, all in one stone 💜💚 Stay magical! 🔮
————————
Shop crystals and jewelry from the Carousell link in the bio!",19,175
259,259,2018-08-20 13:11:37,"UPDATE: BOTH SOLD! Some display inspiration for your Monday blues 💙 I have just listed the 2 Celestite cluster pieces on my Carousell! Link is in my bio ✨
————————
Pm for more pictures and videos! 🙆🏼‍♀️ #celestite #cluster #celestitecluster #crystal #crystals #healing #healingcrystals #meditation #spiritual #gems #gemstones #singapore #shoplocal #local #girlboss #womenforwomen #empowering #empoweringwomen #sg #selenite #crystalpoint #geode #altar #cauldron #flower #vibing #positivevibes #goodvibes #vibes #illanocte",19,70
260,260,2018-08-18 12:16:37,"Finally gathered all the new rings! They are all so incredible that I’d really want to keep them for myself 😻

If any of it speaks to you, do PM me right away before they are gone❗️❗️❗️ They are all 925 silver and adjustable.

Sending you guys good vibes and happy Saturday! 💜

#rings #crystals #healing #healingstones #labradorite #moonstone #opal #larimar #gemstones #spiritual #local #shop #crystalshop #metaphysical #singapore #sg #925 #silver #jewelry #crystaljewelry #gemstonejewelry #gems #meditation #empoweringwomen #girlboss #energy #healer #positivevibes #goodvibes #sparkly",25,254
261,261,2018-08-15 16:55:44,"Recognize these gemstones? They’re larimar! A beautiful rare blue variety of the silicate mineral pectolite found only in the Dominican Republic, in the Carribean.

Ranges from white, light-blue, green-blue to deep-blue! 
Larimar is used as a worry stone and promotes relaxation. It’s sea-like patterns create tranquility and a pleasant atmosphere 💙
Pm me for more information ✨

#larimar #crystals #gemstones #crystalshop #healing #healingcrystals #pendant #earrings #crystaljewelry #semiprecious #spiritual #meditation #illanocte #local #singapore #girlboss #biz #handmade #handmadejewelry #gems",0,38
